x,y_ref,y_taylor,abs_err,rel_err,orden
-6.144,-0.999990786653569,71.165411328,72.1654021146536,72.1660670056295,3
-6.128,-0.999990487059952,70.5790030506667,71.5789935377266,71.5796744708785,3
-6.112,-0.999990177724393,69.9957323093333,70.9957224870577,70.9964198334604,3
-6.096,-0.999989858330114,69.415590912,70.4155807703301,70.4162949091477,3
-6.08,-0.999989528550036,68.8385706666667,69.8385601952167,69.8392915138633,3
-6.064,-0.999989188046447,68.2646633813333,69.2646525693798,69.2654014636832,3
-6.048,-0.999988836470652,67.693860864,68.6938497004707,68.6946165748388,3
-6.032,-0.99998847346262,67.1261549226667,68.1261433961293,68.1269286637191,3
-6.016,-0.99998809865061,66.5615373653333,67.5615254639839,67.5623295468735,3
-6,-0.999987711650796,66,66.9999877116508,67.0008110410138,3
-5.984,-0.99998731206687,65.4415346346667,66.4415219467335,66.4423649630172,3
-5.968,-0.99998689948964,64.8861330773333,65.886119976823,65.8869831299281,3
-5.952,-0.999986473496606,64.333787136,65.3337736094966,65.3346573589611,3
-5.936,-0.999986033651531,63.7844886186667,64.7844746523182,64.7853794675035,3
-5.92,-0.999985579503995,63.2382293333333,64.2382149128373,64.2391412731174,3
-5.904,-0.999985110588931,62.695001088,63.6949861985889,63.6959345935425,3
-5.888,-0.999984626426149,62.1547956906667,63.1547803170928,63.1557512466987,3
-5.872,-0.999984126519848,61.6176049493333,62.6175890758532,62.6185830506884,3
-5.856,-0.999983610358103,61.083420672,62.0834042823581,62.0844218237992,3
-5.84,-0.999983077412345,60.5522346666667,61.552217744079,61.5532593845064,3
-5.824,-0.999982527136818,60.0240387413333,61.0240212684702,61.0250875514756,3
-5.808,-0.999981958968022,59.498824704,60.498806662968,60.4998981435651,3
-5.792,-0.999981372324133,58.9765843626667,59.9765657349908,59.9776829798286,3
-5.776,-0.999980766604409,58.4573095253333,59.4572902919377,59.4584338795177,3
-5.76,-0.999980141188576,57.940992,58.9409721411886,58.9421426620846,3
-5.744,-0.999979495436191,57.4276235946667,58.4276030901029,58.4288011471843,3
-5.728,-0.999978828685987,56.9171961173333,57.9171749460193,57.9184011546773,3
-5.712,-0.999978140255196,56.409701376,57.4096795162552,57.4109345046325,3
-5.696,-0.99997742943885,55.9051311786667,56.9051086081055,56.906393017329,3
-5.68,-0.99997669550906,55.4034773333333,56.4034540288424,56.4047685132592,3
-5.664,-0.999975937714269,54.904731648,55.9047075857143,55.9060528131311,3
-5.648,-0.999975155278485,54.4088859306667,55.4088610859451,55.4102377378708,3
-5.632,-0.999974347400484,53.9159319893333,54.9159063367338,54.9173151086248,3
-5.616,-0.99997351325299,53.425861632,54.425835145253,54.4272767467626,3
-5.6,-0.999972651981831,52.9386666666667,53.9386393186485,53.9401144738792,3
-5.584,-0.99997176270506,52.4543389013333,53.4543106640384,53.4558201117971,3
-5.568,-0.999970844512058,51.972870144,52.9728409885121,52.9743854825692,3
-5.552,-0.999969896462594,51.4942522026667,52.4942220991293,52.4958024084807,3
-5.536,-0.99996891758587,51.0184768853333,52.0184458029192,52.0200627120515,3
-5.52,-0.999967906879522,50.545536,51.5455039068795,51.5471582160384,3
-5.504,-0.999966863308597,50.0754213546667,51.0753882179753,51.0770807434376,3
-5.488,-0.999965785804492,49.6081247573333,50.6080905431378,50.6098221174864,3
-5.472,-0.99996467326386,49.143638016,50.1436026892639,50.1453741616655,3
-5.456,-0.99996352454748,48.6819529386667,49.6819164632142,49.6837286997013,3
-5.44,-0.999962338479094,48.2230613333333,49.2230236718124,49.2248775555676,3
-5.424,-0.9999611138442,47.766955008,48.7669161218442,48.7688125534873,3
-5.408,-0.999959849388807,47.3136257706667,48.3135856200555,48.3155255179351,3
-5.392,-0.999958543818157,46.8630654293333,47.8630239731515,47.8650082736384,3
-5.376,-0.999957195795395,46.415265792,47.4152229877954,47.4172526455794,3
-5.36,-0.999955803940203,45.9702186666667,46.9701744706069,46.972250458997,3
-5.344,-0.999954366827385,45.5279158613333,46.5278702281607,46.5299935393877,3
-5.328,-0.99995288298541,45.088349184,46.0883020669854,46.0904737125078,3
-5.312,-0.999951350894906,44.6515104426667,45.6514617935616,45.6536828043742,3
-5.296,-0.999949768987105,44.2173914453333,45.2173412143204,45.2196126412661,3
-5.28,-0.999948135642234,43.785984,44.7859321356422,44.7882550497259,3
-5.264,-0.999946449187862,43.3572799146667,44.3572263638545,44.3596018565601,3
-5.248,-0.999944707897185,42.9312709973333,43.9312157052305,43.9336448888408,3
-5.232,-0.999942909987261,42.507949056,43.5078919659873,43.5103759739059,3
-5.216,-0.999941053617184,42.0873058986667,43.0872469522838,43.0897869393602,3
-5.2,-0.999939136886199,41.6693333333333,42.6692724702195,42.6718696130759,3
-5.184,-0.999937157831759,41.254023168,42.2539603258318,42.2566158231926,3
-5.168,-0.999935114427516,40.8413672106667,41.8413023250942,41.8440173981181,3
-5.152,-0.999933004581246,40.4313572693333,41.4312902739146,41.4340661665281,3
-5.136,-0.999930826132709,40.023985152,41.0239159781327,41.0267539573663,3
-5.12,-0.999928576851441,39.6192426666667,40.6191712435181,40.6220725998442,3
-5.104,-0.999926254434466,39.2171216213333,40.2170478757678,40.2200139234404,3
-5.088,-0.999923856503944,38.817613824,39.8175376805039,39.8205697579002,3
-5.072,-0.999921380604738,38.4207110826667,39.4206324632714,39.423731933235,3
-5.056,-0.999918824201899,38.0264052053333,39.0263240295352,39.0294922797205,3
-5.04,-0.999916184678074,37.634688,38.6346041846781,38.6378426278964,3
-5.024,-0.999913459330831,37.2455512746667,38.2454647339975,38.2487748085643,3
-5.008,-0.999910645369888,36.8589868373333,37.8588974827032,37.8622806527862,3
-4.992,-0.999907739914264,36.474986496,37.4748942359143,37.4783519918823,3
-4.976,-0.99990473998933,36.0935420586667,37.093446798656,37.0969806574293,3
-4.96,-0.999901642523764,35.7146453333333,36.7145469758571,36.7181584812573,3
-4.944,-0.999898444346414,35.338288128,36.3381865723464,36.3418772954477,3
-4.928,-0.999895142183047,34.9644622506667,35.9643573928497,35.9681289323294,3
-4.912,-0.999891732653009,34.5931595093333,35.5930512419863,35.5969052244761,3
-4.896,-0.999888212265758,34.224371712,35.2242599242658,35.2281980047021,3
-4.88,-0.9998845774173,33.8580906666667,34.857975244084,34.8619991060589,3
-4.864,-0.999880824386503,33.4943081813333,34.4941890057198,34.49830036183,3
-4.848,-0.999876949331288,33.133016064,34.1328930133313,34.1370936055273,3
-4.832,-0.999872948284701,32.7742061226667,33.7740790709514,33.7783706708851,3
-4.816,-0.99986881715086,32.4178701653333,33.4177389824842,33.4221233918551,3
-4.8,-0.99986455170076,32.064,33.0638645517008,33.0683436026004,3
-4.784,-0.999860147567957,31.7125874346667,32.7124475822346,32.7170231374896,3
-4.768,-0.999855600244096,31.3636242773333,32.3634798775774,32.3681538310897,3
-4.752,-0.999850905074307,31.017102336,32.0169532410743,32.0217275181592,3
-4.736,-0.999846057252442,30.6730134186667,31.6728594759191,31.6777360336405,3
-4.72,-0.999841051816165,30.3313493333333,31.3311903851495,31.3361712126521,3
-4.704,-0.99983588364188,29.992101888,30.9919377716419,30.9970248904795,3
-4.688,-0.999830547439489,29.6552628906667,30.6550934381062,30.6602889025667,3
-4.672,-0.99982503774699,29.3208241493333,30.3206491870803,30.3259550845066,3
-4.656,-0.999819348924892,28.988777472,29.9885968209249,29.9940152720306,3
-4.64,-0.999813475150452,28.6591146666667,29.6589281418171,29.6644613009982,3
-4.624,-0.999807410411727,28.3318275413333,29.3316349517451,29.3372850073857,3
-4.608,-0.999801148501425,28.006907904,29.0067090525014,29.0124782272743,3
-4.592,-0.999794683010571,27.6843475626667,28.6841422456772,28.6900327968377,3
-4.576,-0.999788007321952,27.3641383253333,28.3639263326553,28.369940552329,3
-4.56,-0.999781114603359,27.046272,28.0460531146034,28.0521933300671,3
-4.544,-0.99977399780061,26.7307403946667,27.7305143924673,27.7367829664217,3
-4.528,-0.999766649630341,26.4175353173333,27.4173019669637,27.4237012977989,3
-4.512,-0.999759062572571,26.106648576,27.1064076385726,27.1129401606249,3
-4.496,-0.999751228863018,25.7980719786667,26.7978232075297,26.8044913913293,3
-4.48,-0.999743140485174,25.4917973333333,26.4915404738185,26.498346826328,3
-4.464,-0.999734789162115,25.187816448,26.1875512371621,26.1944983020048,3
-4.448,-0.999726166348057,24.8861211306667,25.8858472970147,25.8929376546922,3
-4.432,-0.999717263219626,24.5867031893333,25.586420452553,25.5936567206521,3
-4.416,-0.999708070666854,24.289554432,25.2892625026669,25.2966473360545,3
-4.4,-0.999698579283881,23.9946666666667,24.9943652459505,25.0019013369559,3
-4.384,-0.999688779359352,23.7020317013333,24.7017204806927,24.709410559277,3
-4.368,-0.999678660866513,23.411641344,24.4113200048665,24.4191668387789,3
-4.352,-0.999668213452979,23.1234874026667,24.1231556161196,24.1311620110389,3
-4.336,-0.999657426430167,22.8375616853333,23.8372191117635,23.8453879114244,3
-4.32,-0.9996462887624,22.553856,23.5535022887624,23.5618363750668,3
-4.304,-0.999634789055648,22.2723621546667,23.2719969437223,23.2804992368336,3
-4.288,-0.999622915545907,21.9930719573333,22.9926948728792,23.0013683312998,3
-4.272,-0.999610656087208,21.715977216,22.7155878720872,22.7244354927179,3
-4.256,-0.99959799813923,21.4410697386667,22.4406677368059,22.4496925549867,3
-4.24,-0.999584928754515,21.1683413333333,22.1679262620878,22.1771313516192,3
-4.224,-0.999571434565279,20.897783808,21.8973552425653,21.9067437157091,3
-4.208,-0.999557501769783,20.6293889706667,21.6289464724364,21.6385214798958,3
-4.192,-0.999543116118272,20.3631486293333,21.3626917454516,21.3724564763286,3
-4.176,-0.999528262898458,20.099054592,21.0985828548985,21.108540536629,3
-4.16,-0.999512926920537,19.8370986666667,20.8366115935872,20.8467654918522,3
-4.144,-0.999497092501716,19.5772726613333,20.576769753835,20.5871231724466,3
-4.128,-0.999480743450251,19.319568384,20.3190491274503,20.3296054082123,3
-4.112,-0.999463863048957,19.0639776426667,20.0634415057156,20.0742040282579,3
-4.096,-0.999446434038196,18.8104922453333,19.8099386793715,19.8209108609561,3
-4.08,-0.999428438598316,18.559104,19.5585324385983,19.5697177338969,3
-4.064,-0.999409858331518,18.3098047146667,19.3092145729982,19.3206164738402,3
-4.048,-0.999390674243143,18.0625861973333,19.0619768715765,19.0735989066663,3
-4.032,-0.999370866722358,17.817440256,18.8168111227224,18.8286568573246,3
-4.016,-0.999350415522213,17.5743586986667,18.5737091141889,18.5857821497809,3
-4,-0.999329299739067,17.3333333333333,18.3326626330724,18.3449666069625,3
-3.984,-0.999307497791337,17.094355968,18.0936634657913,18.1062020507019,3
-3.968,-0.999284987397579,16.8574184106667,17.8567033980642,17.8694803016787,3
-3.952,-0.999261745553852,16.6225124693333,17.6217742148872,17.6347931793588,3
-3.936,-0.999237748510361,16.389629952,17.3888677005104,17.4021325019329,3
-3.92,-0.999212971747347,16.1587626666667,17.157975638414,17.171490086252,3
-3.904,-0.999187389950204,15.9299024213333,16.9290898112835,16.9428577477616,3
-3.888,-0.999160976983792,15.703041024,16.7022020009838,16.716227300433,3
-3.872,-0.999133705865935,15.4781702826667,16.4773039885326,16.4915905566933,3
-3.856,-0.999105548740057,15.2552820053333,16.2543875540734,16.2689393273527,3
-3.84,-0.999076476846952,15.034368,16.033444476847,16.04826542153,3
-3.824,-0.999046460495638,14.8154200746667,15.8144665351623,15.8295606465755,3
-3.808,-0.999015469033287,14.5984300373333,15.5974455063666,15.6128168079917,3
-3.792,-0.998983470814186,14.383389696,15.3823731668142,15.3980257093517,3
-3.776,-0.998950433167706,14.1702908586667,15.1692412918344,15.185179152215,3
-3.76,-0.998916322365245,13.9591253333333,14.9580416556986,14.9742689360414,3
-3.744,-0.99888110358612,13.749884928,14.7487660315861,14.7652868581016,3
-3.728,-0.998844740882358,13.5425614506667,14.541406191549,14.5582247133858,3
-3.712,-0.998807197142374,13.3371467093333,14.3359539064757,14.3530742945099,3
-3.696,-0.99876843405348,13.133632512,14.1324009460535,14.1498273916181,3
-3.68,-0.99872841206321,12.9320106666667,13.9307390787299,13.948475792284,3
-3.664,-0.998687090339393,12.7322729813333,13.7309600716727,13.7490112814079,3
-3.648,-0.998644426728977,12.534411264,13.533055690729,13.5514256411123,3
-3.632,-0.998600377715522,12.3384173226667,13.3370177003822,13.3557106506339,3
-3.616,-0.998554898375357,12.1442829653333,13.1428378637087,13.1618580862124,3
-3.6,-0.998507942332327,11.952,12.9505079423323,12.9698597209777,3
-3.584,-0.998459461711116,11.7615602346667,12.7600196963778,12.7797073248324,3
-3.568,-0.998409407089082,11.5729554773333,12.5713648844224,12.5913926643329,3
-3.552,-0.998357727446567,11.386177536,12.3845352634466,12.4049075025659,3
-3.536,-0.998304370115626,11.2012182186667,12.1995225887823,12.2202435990231,3
-3.52,-0.998249280727141,11.0180693333333,12.0163186140605,12.0373927094719,3
-3.504,-0.99819240315626,10.836722688,11.8349150911563,11.8563465858231,3
-3.488,-0.998133679466102,10.6571700906667,11.6553037701328,11.6770969759954,3
-3.472,-0.9980730498497,10.4794033493333,11.477476399183,11.4996356237767,3
-3.456,-0.9980104525701,10.303414272,11.3014247245701,11.3239542686817,3
-3.44,-0.997945823898577,10.1291946666667,11.1271404905652,11.1500446458065,3
-3.424,-0.997879098050908,9.95673634133333,10.9546154393842,10.9778984856795,3
-3.408,-0.997810207121637,9.786031104,10.7838413111216,10.8075075141089,3
-3.392,-0.997739081016276,9.61707076266667,10.6148098436829,10.6388634520269,3
-3.376,-0.997665647381383,9.44984712533333,10.4475127727147,10.4719580153298,3
-3.36,-0.997589831532442,9.284352,10.2819418315324,10.3067829147155,3
-3.344,-0.997511556379492,9.12057719466667,10.1180887510462,10.1433298555158,3
-3.328,-0.997430742350429,8.95851451733333,9.95594525968376,9.98159053752719,3
-3.312,-0.99734730731191,8.798155776,9.79550308331191,9.82155665483585,3
-3.296,-0.997261166487802,8.63949277866667,9.63675394515447,9.66321989564038,3
-3.28,-0.997172232375079,8.48251733333333,9.47968956570841,9.50657194207018,3
-3.264,-0.997080414657115,8.327221248,9.32430166265712,9.35160447000019,3
-3.248,-0.996985620114282,8.17359633066667,9.17058195078095,9.19830914886189,3
-3.232,-0.996887752531783,8.02163438933333,9.01852214186512,9.0466776414505,3
-3.216,-0.996786712604621,7.871327232,8.86811394460462,8.89670160372833,3
-3.2,-0.996682397839651,7.72266666666667,8.71934906450632,8.74837268462436,3
-3.184,-0.996574702454601,7.57564450133333,8.57221920378793,8.60168252582996,3
-3.168,-0.996463517273988,7.430252544,8.42671606127399,8.45662276159075,3
-3.152,-0.996348729621841,7.28648260266667,8.28283133228851,8.31318501849469,3
-3.136,-0.996230223211133,7.14432648533333,8.14055670854447,8.17136091525626,3
-3.12,-0.996107878029829,7.003776,7.99988387802983,8.03114206249684,3
-3.104,-0.995981570223465,6.86482295466667,7.86080452489013,7.89252006252127,3
-3.088,-0.995851171974139,6.72745915733333,7.72331032930747,7.75548650909057,3
-3.072,-0.995716551375834,6.591676416,7.58739296737583,7.62003298719092,3
-3.056,-0.995577572305957,6.45746653866667,7.45304411097262,7.48615107279876,3
-3.04,-0.995434094292994,6.32482133333333,7.32025542762633,7.35383233264231,3
-3.024,-0.995285972380175,6.193732608,7.18901858038018,7.2230683239592,3
-3.008,-0.995133056985037,6.06419217066667,7.0593252276517,7.09385059425058,3
-2.992,-0.99497519375477,5.93619182933333,6.9311670230881,6.96617068103149,3
-2.976,-0.994812223417242,5.809723392,6.80453561541724,6.84002011157768,3
-2.96,-0.994643981627574,5.68477866666667,6.67942264829424,6.71539040266895,3
-2.944,-0.994470298810157,5.56134946133333,6.55581976014349,6.59227306032896,3
-2.928,-0.994290999995985,5.439427584,6.43371858399598,6.47065957956168,3
-2.912,-0.994105904655183,5.31900484266667,6.31311074732185,6.3505414440845,3
-2.896,-0.993914826524597,5.20007304533333,6.19398787185793,6.23191012605811,3
-2.88,-0.993717573430341,5.082624,6.07634157343034,6.11475708581326,3
-2.864,-0.993513947105142,4.96664951466667,5.96016346177181,5.9990737715744,3
-2.848,-0.993303743000375,4.85214139733333,5.84544514033371,5.8848516191804,3
-2.832,-0.993086750092644,4.739091456,5.73217820609264,5.77208205180252,3
-2.816,-0.992862750684784,4.62749149866667,5.62035424935145,5.66075647965951,3
-2.8,-0.992631520201128,4.51733333333333,5.50996485353446,5.55086629973026,3
-2.784,-0.99239282697693,4.408608768,5.40100159497693,5.44240289546398,3
-2.768,-0.992146432041776,4.30130961066667,5.29345604270844,5.33535763648803,3
-2.752,-0.991892088896866,4.19542766933333,5.1873197582302,5.22972187831368,3
-2.736,-0.991629543286005,4.090954752,5.082584295286,5.12548696203991,3
-2.72,-0.991358532960176,3.98788266666667,4.97924119962684,5.02264421405536,3
-2.704,-0.991078787435548,3.88620322133333,4.87728200876888,4.9211849457388,3
-2.688,-0.990790027744762,3.785908224,4.77669825174476,4.82110045315806,3
-2.672,-0.990491966181376,3.68698948266667,4.67748144884804,4.72238201676793,3
-2.656,-0.990184306037295,3.58943880533333,4.57962311137063,4.62502090110701,3
-2.64,-0.989866741333068,3.493248,4.48311474133307,4.52900835449385,3
-2.624,-0.989538956540891,3.39840887466667,4.38794783120756,4.43433560872268,3
-2.608,-0.989200626300185,3.30491323733333,4.29411386363352,4.34099387875885,3
-2.592,-0.98885141512559,3.212752896,4.20160431112559,4.24897436243438,3
-2.576,-0.988490977107265,3.12191965866667,4.11041063577393,4.15826824014388,3
-2.56,-0.988118955603319,3.03240533333333,4.02052428893665,4.06886667454105,3
-2.544,-0.987734982924269,2.944201728,3.93193671092427,3.98076081023622,3
-2.528,-0.987338680009373,2.85730065066667,3.84463933067604,3.89394177349513,3
-2.512,-0.986929656094722,2.77169390933333,3.75862356542806,3.8084006719394,3
-2.496,-0.986507508372953,2.687373312,3.67388082037295,3.7241285942489,3
-2.48,-0.986071821644476,2.60433066666667,3.59040248831114,3.64111660986663,3
-2.464,-0.985622167960086,2.52255778133333,3.50817994929342,3.55935576870618,3
-2.448,-0.985158106254868,2.442046464,3.42720457025487,3.47883710086249,3
-2.432,-0.984679181973278,2.36278852266667,3.34746770463995,3.39955161632613,3
-2.416,-0.984184926685313,2.28477576533333,3.26896069201865,3.32149030470152,3
-2.4,-0.98367485769368,2.208,3.19167485769368,3.24464413492977,3
-2.384,-0.9831484776319,2.13245303466667,3.11560151229857,3.16900405501627,3
-2.368,-0.982605274053257,2.05812667733333,3.04073195138659,3.0945609917638,3
-2.352,-0.982044719010566,1.985012736,2.96705745501057,3.02130585051152,3
-2.336,-0.981466268626693,1.91310301866667,2.89456928729336,2.94922951488038,3
-2.32,-0.980869362655817,1.84238933333333,2.82325869598915,2.87832284652551,3
-2.304,-0.980253424035412,1.772863488,2.75311691203541,2.80857668489608,3
-2.288,-0.979617858428958,1.70451729066667,2.68413514909562,2.73998184700333,3
-2.272,-0.978962053759393,1.63734254933333,2.61630460309273,2.67252912719716,3
-2.256,-0.978285379733363,1.571331072,2.54961645173336,2.60620929695206,3
