x,y_ref,y_taylor,abs_err,rel_err,orden
-6.88,0.00102708805071152,5.56459733333333,5.56357024528262,5416.83864536096,3
-6.864,0.00104363634232443,5.521372928,5.52032929165768,5289.51423765348,3
-6.848,0.00106045097454595,5.47836817066667,5.47730771969212,5165.07396491133,3
-6.832,0.00107753622486804,5.43558254933333,5.43450501310847,5043.45458434495,3
-6.816,0.00109489643918157,5.393015552,5.39192065556082,4924.59420143084,3
-6.8,0.00111253603286032,5.35066666666667,5.34955413063381,4808.4322418575,3
-6.784,0.00113045949186191,5.30853538133333,5.30740492184147,4694.90942404311,3
-6.768,0.00114867137384576,5.266621184,5.26547251262615,4583.96773221336,3
-6.752,0.00116717630930849,5.22492356266667,5.22375638635736,4475.55039002828,3
-6.736,0.00118597900273691,5.18344200533333,5.1822560263306,4369.60183474699,3
-6.72,0.00120508423377895,5.142176,5.14097091576622,4266.06769191974,3
